file1,file2,file3,file4,file5,file6,file7,file8,file9,file10,file11,file12,file13,file14,file15,file16,file17,file18,file19,file20,file21,file22,file23,file24,file25,file26,file27,file28,file29,file30,file31,file32,file33,file34,file35,file36,file37,file38,file39,file40,file41,file42,file43,file44,file45,file46,file47,file48,file49,file50,file51,file52,file53,file54,file55,file56,file57,file58,file59,file60,file61,file62,file63,file64,file65,file66,file67,file68,file69,file70,file71,file72,file73,file74,file75,file76,file77,file78,file79,file80,file81,file82,file83,file84,file85,file86,file87,file88,file89,file90,file91,file92,file93,file94
java/org/apache/catalina/ha/tcp/SimpleTcpCluster.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/compiler/Generator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/Catalina.java,java/org/apache/tomcat/util/digester/Digester.java,java/org/apache/tomcat/util/digester/ObjectCreateRule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/authenticator/AuthenticatorBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/ha/deploy/FileMessageFactory.java,java/org/apache/coyote/ajp/AjpMessage.java,java/org/apache/tomcat/util/buf/HexUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/compiler/JspDocumentParser.java,java/org/apache/naming/resources/ImmutableNameNotFoundException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/Session.java,java/org/apache/catalina/manager/DummyProxySession.java,java/org/apache/catalina/session/ManagerBase.java,java/org/apache/catalina/session/StandardSession.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/javax/el/CompositeELResolver.java,test/javax/el/TestCompositeELResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/connector/Connector.java,java/org/apache/catalina/connector/Request.java,test/org/apache/catalina/connector/TestRequest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/Embedded.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/javax/servlet/GenericServlet.java,java/javax/servlet/ServletContextAttributeEvent.java,java/javax/servlet/ServletContextEvent.java,java/javax/servlet/ServletException.java,java/javax/servlet/ServletRequestAttributeEvent.java,java/javax/servlet/ServletRequestEvent.java,java/javax/servlet/UnavailableException.java,java/javax/servlet/http/HttpServlet.java,java/javax/servlet/http/HttpSessionBindingEvent.java,java/javax/servlet/http/HttpSessionEvent.java,java/javax/servlet/jsp/JspException.java,java/javax/servlet/jsp/JspTagException.java,java/javax/servlet/jsp/SkipPageException.java,java/javax/servlet/jsp/el/ELException.java,java/javax/servlet/jsp/el/ELParseException.java,java/javax/servlet/jsp/tagext/TagSupport.java,java/org/apache/catalina/ha/deploy/FileMessage.java,java/org/apache/catalina/ha/deploy/UndeployMessage.java,java/org/apache/catalina/manager/StatusManagerServlet.java,java/org/apache/catalina/session/StandardSession.java,java/org/apache/catalina/ssi/SSIServlet.java,java/org/apache/catalina/ssi/SSIStopProcessingException.java,java/org/apache/catalina/tribes/ChannelException.java,java/org/apache/catalina/tribes/RemoteProcessException.java,java/org/apache/catalina/tribes/UniqueId.java,java/org/apache/catalina/tribes/io/ChannelData.java,java/org/apache/catalina/tribes/tipis/AbstractReplicatedMap.java,java/org/apache/catalina/tribes/tipis/LazyReplicatedMap.java,java/org/apache/catalina/tribes/tipis/ReplicatedMap.java,java/org/apache/catalina/tribes/util/ExecutorFactory.java,java/org/apache/catalina/util/ParameterMap.java,java/org/apache/catalina/util/ResourceSet.java,java/org/apache/jasper/JasperException.java,java/org/apache/jasper/compiler/JspDocumentParser.java,java/org/apache/jasper/runtime/HttpJspBase.java,java/org/apache/juli/logging/LogConfigurationException.java,java/org/apache/naming/EjbRef.java,java/org/apache/naming/HandlerRef.java,java/org/apache/naming/JndiPermission.java,java/org/apache/naming/ResourceEnvRef.java,java/org/apache/naming/ResourceLinkRef.java,java/org/apache/naming/ServiceRef.java,java/org/apache/naming/TransactionRef.java,java/org/apache/tomcat/util/buf/CharChunk.java,java/org/apache/tomcat/util/buf/MessageBytes.java,java/org/apache/tomcat/util/modeler/BaseAttributeFilter.java,java/org/apache/tomcat/util/modeler/FixedNotificationFilter.java,java/org/apache/tomcat/util/modeler/ManagedBean.java,java/org/apache/tomcat/util/net/URL.java,test/org/apache/catalina/tribes/demos/MapDemo.java,webapps/examples/WEB-INF/jsp/applet/Clock2.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/loader/WebappClassLoader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/ajp/AbstractAjpProtocol.java,java/org/apache/coyote/http11/AbstractHttp11Protocol.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/http11/Http11NioProtocol.java,java/org/apache/tomcat/util/net/NioEndpoint.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/manager/JspHelper.java,java/org/apache/catalina/manager/StatusTransformer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/AsyncStateMachine.java,test/org/apache/catalina/core/TestAsyncContextImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/StandardWrapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/javax/el/CompositeELResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/el/ELContextImpl.java,java/org/apache/jasper/el/ELResolverImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/DistributedManager.java,java/org/apache/catalina/ha/session/BackupManager.java,java/org/apache/catalina/manager/HTMLManagerServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/naming/NamingContext.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/tribes/transport/bio/BioReceiver.java,java/org/apache/catalina/tribes/transport/bio/BioReplicationTask.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardWrapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/JreMemoryLeakPreventionListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/tribes/group/RpcChannel.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/session/StoreBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/Lifecycle.java,java/org/apache/catalina/LifecycleState.java,java/org/apache/catalina/core/AprLifecycleListener.java,java/org/apache/catalina/core/ContainerBase.java,java/org/apache/catalina/startup/ContextConfig.java,java/org/apache/catalina/util/LifecycleBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/ha/tcp/SimpleTcpCluster.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/juli/FileHandler.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/connector/MapperListener.java,java/org/apache/catalina/mbeans/ContainerMBean.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/ContextConfig.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/security/SecurityUtil.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/mbeans/MBeanFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/el/parser/AstCompositeExpression.java,test/org/apache/el/TestValueExpressionImpl.java,test/org/apache/el/TesterEnum.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/manager/HTMLManagerServlet.java,java/org/apache/catalina/manager/ManagerServlet.java,java/org/apache/tomcat/util/res/StringManager.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/ContextConfig.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/compiler/TagFileProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/ContextConfig.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/StandardContext.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/ContextConfig.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/javax/el/ValueReference.java,java/javax/servlet/AsyncEvent.java,java/javax/servlet/HttpConstraintElement.java,java/javax/servlet/HttpMethodConstraintElement.java,java/javax/servlet/MultipartConfigElement.java,java/javax/servlet/ServletContextAttributeEvent.java,java/javax/servlet/ServletRequestAttributeEvent.java,java/javax/servlet/ServletRequestEvent.java,java/javax/servlet/ServletSecurityElement.java,java/javax/servlet/UnavailableException.java,java/javax/servlet/http/HttpSessionBindingEvent.java,java/javax/servlet/jsp/ErrorData.java,java/javax/servlet/jsp/tagext/BodyContent.java,java/javax/servlet/jsp/tagext/FunctionInfo.java,java/javax/servlet/jsp/tagext/TagAttributeInfo.java,java/javax/servlet/jsp/tagext/TagData.java,java/javax/servlet/jsp/tagext/TagExtraInfo.java,java/javax/servlet/jsp/tagext/TagFileInfo.java,java/javax/servlet/jsp/tagext/TagVariableInfo.java,java/javax/servlet/jsp/tagext/ValidationMessage.java,java/javax/servlet/jsp/tagext/VariableInfo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/Authenticator.java,java/org/apache/catalina/Realm.java,java/org/apache/catalina/authenticator/AuthenticatorBase.java,java/org/apache/catalina/authenticator/BasicAuthenticator.java,java/org/apache/catalina/authenticator/DigestAuthenticator.java,java/org/apache/catalina/authenticator/FormAuthenticator.java,java/org/apache/catalina/authenticator/NonLoginAuthenticator.java,java/org/apache/catalina/authenticator/SSLAuthenticator.java,java/org/apache/catalina/connector/Request.java,java/org/apache/catalina/realm/RealmBase.java,java/org/apache/catalina/realm/UserDatabaseRealm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/ApplicationContext.java,java/org/apache/catalina/core/StandardContext.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/servlet/JspServletWrapper.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/tomcat/util/http/FastHttpDateFormat.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/ajp/AbstractAjpProtocol.java,java/org/apache/coyote/ajp/AjpAprProtocol.java,java/org/apache/coyote/ajp/AjpProtocol.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/DefaultInstanceManager.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/StandardContext.java,test/org/apache/catalina/startup/TestListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/AsyncContextImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/el/parser/AstFloatingPoint.java,java/org/apache/el/parser/AstInteger.java,java/org/apache/el/parser/AstString.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/StandardServer.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/tribes/group/interceptors/MessageDispatch15Interceptor.java,java/org/apache/catalina/tribes/util/TcclThreadFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/tomcat/util/net/NioEndpoint.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/loader/JdbcLeakPrevention.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/connector/Connector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/tomcat/util/threads/TaskQueue.java,java/org/apache/tomcat/util/threads/ThreadPoolExecutor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/Bootstrap.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/compiler/ParserController.java,java/org/apache/jasper/compiler/TagFileProcessor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/Catalina.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/compiler/Generator.java,java/org/apache/jasper/compiler/JspDocumentParser.java,java/org/apache/jasper/compiler/Parser.java,java/org/apache/jasper/compiler/TagLibraryInfoImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/http11/AbstractHttp11Processor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/loader/WebappClassLoader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/ajp/AjpAprProcessor.java,java/org/apache/coyote/ajp/AjpProcessor.java,java/org/apache/coyote/ajp/Constants.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/loader/WebappClassLoader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/ha/session/BackupManager.java,java/org/apache/catalina/tribes/tipis/AbstractReplicatedMap.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/Server.java,java/org/apache/catalina/Service.java,java/org/apache/catalina/core/StandardEngine.java,java/org/apache/catalina/core/StandardServer.java,java/org/apache/catalina/core/StandardService.java,java/org/apache/catalina/mbeans/ContainerMBean.java,java/org/apache/catalina/mbeans/ContextMBean.java,java/org/apache/catalina/mbeans/ServiceMBean.java,java/org/apache/catalina/startup/Catalina.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/core/DefaultInstanceManager.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/PooledConnection.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/realm/CombinedRealm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/connector/Connector.java,java/org/apache/catalina/core/StandardService.java,java/org/apache/coyote/ProtocolHandler.java,java/org/apache/coyote/ajp/AjpAprProcessor.java,java/org/apache/coyote/ajp/AjpAprProtocol.java,java/org/apache/coyote/ajp/AjpProcessor.java,java/org/apache/coyote/ajp/AjpProtocol.java,java/org/apache/coyote/http11/AbstractHttp11Protocol.java,java/org/apache/coyote/http11/Http11AprProcessor.java,java/org/apache/coyote/http11/Http11NioProcessor.java,java/org/apache/coyote/http11/Http11Processor.java,java/org/apache/tomcat/util/net/AbstractEndpoint.java,java/org/apache/tomcat/util/net/AprEndpoint.java,java/org/apache/tomcat/util/net/JIoEndpoint.java,java/org/apache/tomcat/util/net/NioEndpoint.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/tomcat/util/bcel/classfile/AnnotationEntry.java,java/org/apache/tomcat/util/bcel/classfile/Attribute.java,java/org/apache/tomcat/util/bcel/classfile/JavaClass.java,java/org/apache/tomcat/util/bcel/classfile/Unknown.java,java/org/apache/tomcat/util/bcel/classfile/Utility.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/loader/WebappClassLoader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/Globals.java,java/org/apache/catalina/connector/Connector.java,java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/ha/deploy/FarmWarDeployer.java,java/org/apache/catalina/manager/ManagerServlet.java,java/org/apache/catalina/manager/host/HostManagerServlet.java,java/org/apache/catalina/realm/JAASMemoryLoginModule.java,java/org/apache/catalina/realm/MemoryRealm.java,java/org/apache/catalina/startup/Bootstrap.java,java/org/apache/catalina/startup/Catalina.java,java/org/apache/catalina/startup/CatalinaProperties.java,java/org/apache/catalina/startup/Embedded.java,java/org/apache/catalina/startup/ExpandWar.java,java/org/apache/catalina/startup/HostConfig.java,java/org/apache/catalina/startup/Tomcat.java,java/org/apache/catalina/startup/Tool.java,java/org/apache/catalina/users/MemoryUserDatabase.java,java/org/apache/catalina/valves/AccessLogValve.java,java/org/apache/jasper/compiler/AntCompiler.java,java/org/apache/tomcat/util/net/AbstractEndpoint.java,java/org/apache/tomcat/util/net/jsse/JSSESocketFactory.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/authenticator/AuthenticatorBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/coyote/http11/AbstractOutputBuffer.java,java/org/apache/coyote/http11/filters/FlushableGZIPOutputStream.java,java/org/apache/coyote/http11/filters/GzipOutputFilter.java,test/org/apache/coyote/http11/TestGzipOutputFilter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/authenticator/AuthenticatorBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/startup/ContextConfig.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/jasper/compiler/Compiler.java,test/org/apache/jasper/compiler/TestCompiler.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java/org/apache/catalina/loader/WebappClassLoader.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
